id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
0VkeCTbQtWey86wYGiD7T8,When Your Life Was Low,Bette,0V8WFjv3pHqKjKb8lXWHzn,['Bette Midler'],['13y0kncDD4J9wxCyfKr10W'],10,1,False,0.415,0.0899,9,-13.946,1,0.0349,0.948,0.00033,0.0838,0.155,119.791,235227,4.0,2000,2000-10-10
2Mrfe2stSYBhQQ7SFjQ0aI,In Denial (Live),Fallen God,1ZCo1IYYf4eLad4RvC43Zt,['Rawfish'],['25JHvhiVpKzm2TQRukdAQt'],2,1,True,0.313,0.6920000000000001,4,-8.635,1,0.0477,0.0157,0.00528,0.11599999999999999,0.38299999999999995,86.964,291156,4.0,2014,2014-05-09
51YA7bmZ2xCIGD0qpjgXAY,Sunday Morning Coming Down,Lullaby Renditions of Johnny Cash,31jzOjKQEZzEkMP87DHVlD,['Hushabye Baby'],['2Q07VeywZl1U7Zbywcq30i'],10,1,False,0.6920000000000001,0.0953,3,-18.214000000000002,1,0.038,0.7859999999999999,0.848,0.109,0.36200000000000004,144.015,253733,4.0,2008,2008-10-07
5JkLoeX3dvcs0e8sppSTUE,Uriel,Darksiders [Director's Cut] (Original Soundtrack),5M0v20pvmGMAIla2ICo0sJ,['Scott Morton'],['6iLCc4wwxO4vmyD3ZWYxfs'],17,2,False,0.289,0.153,2,-17.596,0,0.037000000000000005,0.61,0.8909999999999999,0.0791,0.036000000000000004,45.857,77240,3.0,2010,2010
0YmOLbtrfl5wTWN5vZW1VM,Nature Walk,"Songs, Stories and Friends 2: Where the Path Will Wind",3TTEPYLQi1xlPTHFIUzWsj,['Charlie Hope'],['6sI7SYupv4f5Jh6RD2nJlw'],2,1,False,0.622,0.382,7,-17.08,1,0.9670000000000001,0.57,0.0,0.34700000000000003,0.773,171.632,23027,4.0,2015,2015-07-28
0iSUp5bZhT4VHghEGAjBXN,El Mamón de la Pistola,La Invasion De Los Blatidos,7ob1QWWWDWYkpewkCuYKEE,['Cuca'],['14xs9RNQa8MHRS7YU8Bzfk'],3,1,False,0.292,0.94,1,-5.351,1,0.0963,0.00674,1.96e-06,0.152,0.594,190.472,160973,4.0,1992,1992-10-23
0VH46ynaOh1uIUKhlOzJEv,"Mutiny (From ""Pirates of the Caribbean: On Stranger Tides"")",The Film Music Of Hans Zimmer Vol.2,7ot5bsv8QKJbs7YuQvzD9l,['London Music Works'],['0VeT7hHTJFJZcENGekjCsB'],2,1,False,0.381,0.8170000000000001,7,-10.024,0,0.16699999999999998,0.41200000000000003,0.976,0.0976,0.23199999999999998,136.312,172520,4.0,2011,2011-08-16
7z9rv9ryigKvw0YG6YVyMb,Oxygen (Original),Simplicity,0wD8gtkCbbw8Xa4EY1XOkR,['Soma Sonic'],['5oKx85i6ItZFe4ppoYpTM0'],7,1,False,0.444,0.857,4,-12.325,0,0.0603,0.366,0.872,0.192,0.544,133.991,428867,4.0,2006,2006-01-01
645uxIof53MofOIn1U0suz,Interview,There's A Bar Around The Corner,4ZXigRUqt0WXd8GlD4fyvS,['Jenny Mae'],['3xuKPYeaHjtFrZKDkLrJ5Z'],1,1,False,0.627,0.27899999999999997,9,-18.066,1,0.0381,0.424,0.69,0.11900000000000001,0.337,121.322,81267,4.0,2006,2006-01-24
2jAGVXFbPTcU4Nlq0u1Hi8,A Past Reflected,Glacial,3ivP6jqdg2p2pHrAy2lHw6,['M. Peck'],['2RjFMcG6TFl4UGWi39bzfr'],3,1,False,0.185,0.0105,5,-31.232,1,0.0378,0.879,0.0148,0.109,0.0285,129.253,278387,4.0,2007,2007-01-01
5PiriWXdjCHUxqheOj4vkx,"Wind Quintet in F Major, Op. 88 No. 6: IV. Finale: Allegro","Reicha: Wind Quintets, Vol. 5",4fdbrXkfzeFZdsiBkdVlZ4,"['Antoine Reicha', 'Albert Schweitzer Quintet']","['6xcLRTK4l1U7cO925ybm2L', '0lMmXrN6iY9VFxPI1ceWw1']",4,1,False,0.39299999999999996,0.107,5,-22.764,1,0.040999999999999995,0.995,0.922,0.13,0.313,103.49799999999999,337040,4.0,1988,1988-07-01
2dSoBv17eMLin3ajBFTs3z,You Can't Go Home Again,Stations of the Cross,22q3sAnjzWVIfgRW1oJNQQ,['Jozef Van Wissem'],['1mC0FqPLboQUFfxYuthfdn'],5,1,False,0.294,0.00106,7,-34.356,1,0.136,0.978,0.54,0.0898,0.0773,195.28099999999998,80840,3.0,2008,2008-03-24
5EL2gUNBKxWdwzyQA2ZT7E,El Lado Oscuro De Mi Compadre,"Nortec Collective: The Tijuana Sessions, Vol. 1",2PdLQYio9xok5IOXtYkA4W,['Terrestre'],['2S4ez2jsYnEWFYstrNyGXZ'],9,1,False,0.725,0.56,4,-10.315999999999999,0,0.0278,0.0149,0.8,0.10800000000000001,0.667,99.539,274467,4.0,2001,2001-02-20
6t51wUSfnmBQ9V46idQjIF,As All Must Come to Pass,As All Must Come to Pass,6WBNBJ7ASKq00TYYrR1BKc,['Shylmagoghnar'],['0sfWl1dWLgEtMy9oFnNoDA'],1,1,False,0.134,0.9520000000000001,0,-5.169,0,0.126,1.22e-05,0.647,0.375,0.0665,100.03299999999999,426781,3.0,2018,2018-05-18
2I45ShDdUvp4EUwVsvFtRk,You'd Better Love Me,Winners / On a Clear Day,0ZBj7YledqEMJlE0eBTPA0,['Steve Lawrence'],['271pvVqDFiREx6PqzwOX8p'],15,1,False,0.43799999999999994,0.22699999999999998,0,-11.853,1,0.0341,0.742,0.0,0.0776,0.188,127.645,197480,4.0,2005,2005
7yNEZDsI6UITQJ71NyCoSe,The Riddle Master,Crystal Logic,3D33RVGhzxPqNyVB4ybRuP,['Manilla Road'],['1qt7m48wpniTuMJ2YsVBI5'],5,1,False,0.239,0.877,8,-8.056000000000001,0,0.3,1.62e-05,0.823,0.17,0.618,170.033,282613,4.0,2013,2013-11-29
4W8fziYrcc0NpOdF2zqvwb,Connected,Zen Pause,2XsgTkx8h0KtdkanLrxUGc,['Thierry David'],['3rSwNl5drMt8liHyhK1hCP'],5,1,False,0.629,0.4920000000000001,8,-14.695,1,0.0318,0.40399999999999997,0.9179999999999999,0.098,0.0992,90.009,302867,4.0,2007,2007-05-01
1u0LQwTtYAi7LZbknFNhZ1,Haunt Me,Stronger Than Pride,2y7DbLcG7L5BNx1IkY1PoK,['Sade'],['47zz7sob9NUcODy0BTDvKx'],4,1,False,0.633,0.212,9,-14.366,0,0.0287,0.965,0.11,0.0934,0.12300000000000001,105.25299999999999,350293,1.0,1988,1988-05-03
18idATKKTlvX6KWEySuS7d,Deep Pool,Sketches in Jazz,6eiOLZQRYTavHj027wSZSj,['Jan Hammer'],['50zRydJXfkLzGIOj9mITfy'],1,1,False,0.475,0.272,7,-14.770999999999999,1,0.0405,0.282,0.8140000000000001,0.102,0.052000000000000005,120.015,156082,3.0,2020,2020-03-27
38pXIX8sSYMuPolGnzfGzQ,Juju,Free Radt,5tZSnanRKqbI9IMfw5kf95,['Free Radt'],['3oCrfGQe5LZuGTHZaATUoG'],9,1,False,0.3670000000000001,0.5379999999999999,2,-9.798,1,0.0391,0.0106,0.0215,0.10300000000000001,0.41200000000000003,93.131,409347,4.0,2008,2008-01-01
6ZdcvbKgCi53EoNDwzdkiM,Steppes Song,Blue Mongol,6lIpsZo6ZOcYzkm1h4Ld1G,['Roswell Rudd'],['6nCAbymHv2MRYV1sluCDr9'],4,1,False,0.19399999999999998,0.193,5,-16.326,0,0.0371,0.8440000000000001,0.966,0.174,0.175,151.179,242920,4.0,2005,2005-10-11
7BfmheU69SkRnDiP4IiqTA,Diminished Gene Pool,Remnants,14yCMc4EYW2K0zgzTnmVbh,['Austin Wintory'],['3Rwlus4QnnBSnTe8pJV0rw'],32,1,False,0.441,0.32899999999999996,8,-17.375999999999998,1,0.0376,0.529,0.865,0.381,0.0705,122.115,170812,3.0,2019,2019-08-02
6INC2W9IXdUumGi2WwDskm,Axelrod,Dance-a-Rama,0fW7dwkYeoVQ0rH8WIMBnn,"['Samuel Bartlett', 'Mark Hellenberg', 'Ben Cooper', 'Eden MacAdam-Somer']","['0hlz5YkUPNXXoulk59HNaJ', '4vDJo9XdaJOb05w854GxhN', '31NQhNxVgvu7sfgJb2yKjO', '07X0rpEzZYdEeEkuZkMsJe']",12,1,False,0.615,0.9420000000000001,2,-5.935,1,0.0354,0.331,0.9329999999999999,0.34299999999999997,0.769,104.02,195213,4.0,2016,2016-09-12
3G8JU9vzCj8QhhZbl5uYmY,"Mass in B Minor, BWV 232: Credo: Et in unum Dominum Jesum Christum (Soprano and Alto)",Great Sacred Masterpieces,5DyEhzpxJbUkYlnso3keRr,"['Johann Sebastian Bach', 'Sunhae Im', 'Marianne Beate Kielland', 'Ann Hallenberg', 'Markus Schäfer', 'Hanno Müller-Brachmann', 'Dresden Chamber Choir', 'Cologne Chamber Orchestra', 'Helmut Muller-Bruhl']","['5aIqB5nVVvmFsvSdExz408', '4LbXwXeeGL3rsFjmDGbgma', '5RhYIMhVZveCF5nHZz35tf', '1fcqnw6jnShQiCUzsu7mLI', '1JC0ekawKvIOehVRu4ziPX', '3GZbx0qRSuyVjiOqU9TZQ1', '3L04sXXC7O9urybOA2any5', '16WKM2I7sY0uccRe5tlRc6', '2A5MfDq59CDZg119HhLcT7']",8,2,False,0.314,0.0999,7,-20.498,1,0.0567,0.9740000000000001,0.000449,0.161,0.235,125.85,306680,4.0,2012,2012-04-24
2h4VqUstHbSkMvbEXrH0Oz,Jenny Jenny,These Bricks Are Bleeding,7Ia76urkFRIYpaDwHC272w,['Rex Moroux'],['5oFT2LHIZKfqbnQHObrxb6'],4,1,True,0.45,0.934,9,-5.3260000000000005,1,0.0983,0.0171,0.00067,0.132,0.6779999999999999,154.131,154667,4.0,2008,2008-01-01
2PBG28Wif0PTQVE1jmPnw3,Man In Your Band,Ghost Dance,6Qrqt9oih8O86AwyxHtFiP,['Jupiter Coyote'],['2kbCGRYwdk1GEpBwRD8Z1V'],5,1,False,0.314,0.625,9,-8.16,1,0.0345,0.311,0.0192,0.12300000000000001,0.7559999999999999,105.26100000000001,281507,4.0,1996,1996-01-01
2gt7PwRCHQGADumLEzLJgd,Bright Shade,Piano Landscapes v.2,5FZ9l3mDg0HstJciIraH7Z,['Jon Dahlander'],['2yS9HIfSilwrhfSJ6H3t11'],1,1,False,0.348,0.182,7,-21.538,1,0.0486,0.9670000000000001,0.9229999999999999,0.12300000000000001,0.153,128.815,186853,4.0,1997,1997-01-01
5Au1Vf3dmGkXfWjgfBAWUJ,Quasar,Nite Ride - The Hot Shot - Oasis,1sZmTDW1Sx6ZkbZk8QS4Es,['Dan Siegel'],['0TknnwW9imlXjnjxfHcvFd'],8,1,False,0.364,0.644,7,-9.794,0,0.0299,0.813,0.862,0.146,0.51,141.005,301147,4.0,1980,1980-03-11
26Igu9l1AY1SqHhJEAYarq,Sanctuary,Footprints: The Life And Music Of Wayne Shorter,3zuB7Q7QreP1S2jpQMfeGL,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],8,1,False,0.266,0.29600000000000004,7,-9.306000000000001,0,0.0363,0.565,0.353,0.349,0.0903,129.076,657093,3.0,2004,2004
0H28uUQ2OBblqqc2BbEwMf,Print Is Dead,We All Go Down Together,3HmmDSDy0qkUMvdxw8pw6E,['Attitude'],['4fbubCUHZTOBfdDCsGWQXL'],2,1,False,0.363,0.981,11,-2.952,1,0.10099999999999999,6.500000000000001e-05,0.373,0.0732,0.431,106.435,109333,4.0,2006,2006-05-16
5GXC0AXDq3TNxkNMBNc5X9,Lullaby,Lullaby,4wdqe2S5MZ3Tp2qkHjVF11,['Faydee'],['5v7efr4mqt3RQxkT0Mmh5g'],1,1,False,0.644,0.953,9,-4.513,0,0.0505,0.0242,0.0,0.147,0.6759999999999999,95.038,203993,4.0,2015,2015-05-20
0dWRLm1poqzSYI5FsV6Bqo,Tobacco Road,Jefferson Airplane Takes Off,4WqJrAJCPjmYTzvN1PTWaB,['Jefferson Airplane'],['2qFr8w5sWUITRlzZ9kZotF'],5,1,False,0.486,0.568,4,-9.892000000000001,1,0.0372,0.242,0.006999999999999999,0.136,0.5,123.73899999999999,207720,4.0,1966,1966-08-15
6twZQ8cvwB6Rvv8b8njGaX,I Never Know When,The Party's Over: Broadway Sings the Blues,1DmJAsHngICigqeVOCSv6B,['Elaine Stritch'],['0Pvf86Mzr7iXVTcexjZ4RZ'],3,1,False,0.33899999999999997,0.0384,8,-18.393,1,0.0409,0.945,1.42e-06,0.12,0.264,166.988,250333,5.0,1949,1949
4qLQ5oU8MldOiGJ0zzcioF,Alpha Beta Gaga,The Bluegrass Tribute To Air: Blue Safari - Featuring Old School Freight Train,4ELgkh1hIoRX9CgHIR1sYt,"[""Pickin' On Series"", 'Old School Freight Train']","['6AEIKVwB27miPI3uJxM4Dw', '2BNbKeVVXrlJcwyh9Se4ov']",5,1,False,0.384,0.727,0,-5.787000000000001,1,0.0337,0.23800000000000002,0.467,0.146,0.294,174.912,306920,4.0,2005,2005-01-04
0uZg59QvvOb5MPwXOKroIe,Outta Time,Presents L-Mob Durden & Fauss,5u6l1wGcUDnjpVKVudFLQq,['Durden'],['75rXZn1fEvwU5ZGINZfLIW'],8,1,True,0.568,0.745,11,-5.476,1,0.19699999999999998,0.301,0.0,0.122,0.165,84.977,195389,4.0,2020,2020-10-30
0I2M6QPwpwi7UajAjtqo4h,Tried to Hide (Alternate) [Take 7: Remixed],Headstone - The Contact Sessions,57uM601AId29rWdkZNQntj,['13th Floor Elevators'],['7xYxgSJaIf7yOFLmknYX38'],15,1,False,0.473,0.919,11,-6.4860000000000015,1,0.162,0.03,0.000241,0.15,0.904,171.138,164504,4.0,1966,1966
3uJfbkAfHqRHoosriQwHAC,Lazy Flies,Jukebox Saloon,5918ByTdJu3ah5drfEYUBz,"['Colby Beserra', 'Dan Lipton']","['32IwMJWjKWtswi6AoYSeRc', '1MIgfpqTWTgAGljAqMwjMc']",1,1,False,0.547,0.239,2,-12.34,1,0.0338,0.9159999999999999,1.75e-06,0.106,0.456,170.93900000000005,149400,3.0,2006,2006-01-01
2Kbc3pWxF7H2IMrBYf8MNi,Asleep The Snow Came Flying,A Winter's Solstice IV,1Bi45aybak3Bpub3RoGaBC,['Tim Story'],['6S7EbdcNj5pWjBdeNU0FWc'],15,1,False,0.207,0.0918,9,-19.894000000000002,1,0.0435,0.98,0.912,0.10300000000000001,0.127,146.447,274293,3.0,1993,1993-08-24
4mtqQLvnaWruGrQuMHzR8n,Fruity Loops #1,Recontact,5IBl9v1BPAxbNuSHQMaMr1,['Jürgen Paape'],['51qSeH9HimuYMMQ7qbWGrk'],12,2,False,0.792,0.501,2,-12.856,1,0.0575,0.000231,0.8959999999999999,0.10300000000000001,0.0374,124.016,360767,4.0,2013,2013-12-16
5Bho555WwBmHypAbvPLqAl,I Got the Power (feat. The Lox) - Remastered,No Way Out (2014 Remaster),2MnMFcYpHHlAWQVzpTZXc1,"['Diddy', 'The LOX']","['59wfkuBoNyhDMQGCljbUbA', '0A7g2YbCA9FlyZvAG6VmKP']",13,1,True,0.809,0.853,7,-5.1560000000000015,1,0.255,0.0377,0.0,0.205,0.9229999999999999,90.054,245333,4.0,1997,1997
3ckgxxj6hVsQmQ4M1BUelO,We Need We,Parts Unknown,0RHndFqTdXbL1bUlht6zKp,['Eddie C'],['7fucM325lXZs0cfgV9dpS3'],1,1,False,0.633,0.852,4,-7.047999999999999,0,0.159,0.1,0.000404,0.405,0.645,166.52,318253,4.0,2011,2011-05-23
1jeJVCVaUuxrtBGnoDBKva,If I Ever - Remixed By Bobby Clark,Who Are The Skulls?,0NPwY9QogV2LueqpIkyEqC,['Red Flag'],['1m3xxj0iHUjur3yQjVvAD2'],14,1,False,0.741,0.741,1,-7.298999999999999,1,0.0737,0.00976,0.0812,0.152,0.46299999999999997,117.741,323160,4.0,2002,2002
3i24CIPw9Lc6wk3MTWqb2w,Free From That...,Raw Fruit Vol. 5 & 6,5te3CKubS2uVHrZZz0pB63,['Ras G'],['3PU8Ju4WBYNY5xvJE3DMfV'],10,1,False,0.6940000000000001,0.473,6,-11.727,0,0.0961,0.109,0.94,0.285,0.5720000000000001,163.769,142375,4.0,2020,2020-06-19
6pSSBOSwtGQKs30PwZlGOr,Entering The Mist,Afternoon Dream,077i2n8nkgpp2xU8MvQTeZ,['Erik Amlee'],['78XZtbPY5sXruspxNrA2ho'],2,1,False,0.365,0.20800000000000002,1,-18.58,1,0.0316,0.807,0.98,0.10400000000000001,0.0398,119.74799999999999,389160,4.0,2006,2006-11-08
6VCuOh3SNlBRk5b72OhVuS,La Patro Tzitntzi Marmari,Beyond Rembetika: The Music of Epirus,5GGEjiHlR3L3obuRCNFFXi,['Trio Tsitsomitsos'],['6RZWfilzj6SmdcLk7EVRRf'],14,1,False,0.40299999999999997,0.266,0,-12.677,1,0.0432,0.995,0.909,0.19899999999999998,0.625,61.965,200173,4.0,2013,2013-06-24
01S3SlFPmZbTBXo2F1ZTFp,God Bless Turbulence,Permanent Hermit,4VpC6hvK8zVWrFEyS6RKBn,['Ruby Fields'],['1nwPEi1UZdJtCxBqATpsq3'],7,1,False,0.5710000000000001,0.688,0,-6.125,1,0.0502,0.191,0.0,0.102,0.6509999999999999,147.14600000000004,181871,4.0,2019,2019-05-03
6bfxMXInCyyIETNkYf7FHD,"Symphonie fantastique, Op. 14: III. Scene aux Champs: Adagio",Berlioz: Symphonie fantastique,0Bq6RRXKsc0dCeZGqr480U,"['Hector Berlioz', 'Orchestre National De Lyon', 'Leonard Slatkin']","['11T8SOX82xraocZzUXzkvM', '5nBrvb1brhyZFKTuC2GIAo', '0xcogVKoT8y5OBIg3L0fua']",4,1,False,0.0889,0.0126,5,-30.103,1,0.0497,0.9129999999999999,0.0527,0.14400000000000002,0.0358,76.006,1027360,4.0,2012,2012-09-04
7pdYwWbQOj8HkNeDk6rFCd,Safely in Love,The Melody,6dKXDjzooI59Z2nYQ4SIsU,['Deke Dickerson'],['6Uhcb4YBtQmZJKL3jBpPX4'],6,1,False,0.593,0.514,0,-10.231,1,0.0644,0.3720000000000001,0.00032,0.366,0.6970000000000001,151.059,129413,4.0,2005,2005-01-01
2ms6smXB64OXHUzcL6gnek,Believe - Club 69 Phunk Dub,Believe (Remixes),3oQ0sE7sd5xDkZlNDnZBEB,"['Cher', 'Club 69']","['72OaDtakiy6yFqkt4TsiFt', '4Ca2iVBCeUfAkA9vrkmlFL']",9,1,False,0.7290000000000001,0.7490000000000001,1,-9.69,1,0.0506,0.00121,0.38799999999999996,0.371,0.267,130.0,422467,4.0,1998,1998
0ghRAqpPEIiuTQqlLNO3gS,Dissolve - Original Mix,Put Me Down / Dissolve,1lkNA1BpQ3QNgeLnxPMXYs,['Invadhertz'],['3UqjGZR6Xz1IZesQwLJZb7'],2,1,False,0.732,0.846,1,-5.332999999999998,1,0.142,0.00278,0.868,0.091,0.0874,172.028,289890,4.0,2020,2020-06-19
0V6QHamVjKckMQj8A1vLNw,Two For The Road - Single B-Side - 1987,Tracks,13pZUSPWE87x40BorpgLx2,['Bruce Springsteen'],['3eqjTLE0HfPfh78zjh6TqT'],13,3,False,0.602,0.257,7,-12.407,1,0.0325,0.644,1.16e-06,0.10400000000000001,0.716,126.609,117227,4.0,1998,1998-11-10
0rXswfjW0fIULSjOIAHe75,Bones (Little Rivers Remix),Wolves - EP,735JqCnpoZNSeIPRn6nd13,['Katie and I'],['2YRbYG8K469JAvEMXgfsy8'],4,1,False,0.7070000000000001,0.258,4,-15.387,0,0.127,0.82,0.0522,0.111,0.247,95.01899999999999,330947,4.0,2015,2015-11-19
7EBkqHm0qaEJqscksJHn28,На Человека,На Человека,6oCEpzSYbph2L3KYyZWTy1,['SALUKI'],['07tFgedhta5b5WaF0Yj4bH'],5,1,True,0.644,0.573,2,-8.868,1,0.0463,0.0148,0.0417,0.306,0.157,99.889,185250,4.0,2019,2019-12-06
6AyRpkNhqctYrMfCeiw5MB,Bassoon Concerto: I. quarter note = 84,Gubaidulina: Bassoon Concerto / Duo Sonata / Quasi Hoquetus,75F5URQl1RouB4Hz1QQOq4,"['Sofia Gubaidulina', 'Valery Popov', 'Russian State Symphony Orchestra', 'Pyotr Meshchaninov']","['2xcUqNAHTLVnHeK0YLA9IO', '17RTOEmk6vlLaWds60TrQR', '0DJZPK3nRWESIS0yexi6Qi', '54KVtmx7bdy39Zryn0TbM1']",3,1,False,0.174,0.0977,7,-25.535,1,0.0448,0.972,0.878,0.196,0.0375,90.751,619200,4.0,1999,1999-03-01
1R3Qs63Q79UsMKIu9yKmuL,Out in the Twilight,Good & Evil,2Vq0Y8wgiZRYtZ1mQ7zOMG,['Tally Hall'],['7lqaPghwYv2mE9baz5XQmL'],12,1,False,0.612,0.601,0,-6.664,1,0.0432,0.0204,0.0,0.114,0.619,118.704,171787,4.0,2011,2011-06-21
56t1eQjGgI9JkCUg7ORQb3,Nothing Personal,Dogzilla,4QdWBseXL7SfPhuGR1veat,['Dog Eat Dogma'],['01mTSt2UINVctkFLSVLd47'],9,1,False,0.519,0.6920000000000001,9,-6.789,0,0.044000000000000004,0.0133,1.9e-05,0.0428,0.561,94.383,152467,4.0,1998,1998-01-01
3REpRX5zwELhWVdO776Bdh,The Hiccup,The Best of International City,5xlGqvFMlwGH7vyyrIdhW5,['Robert Parker'],['7FlUCXHUxNEOk2exJUiqp1'],3,2,False,0.665,0.637,8,-9.232999999999999,1,0.19699999999999998,0.387,0.0,0.11699999999999999,0.855,88.656,149547,4.0,2011,2011-01-07
2MqxPmlon2fTossxRrHAs9,A,Relaxin' with Nick,3FXM1Oj2O936SuRHSl6Oc6,['Nicholas Payton'],['3cwVFmQ6mcUoGR6ZvIPuZ4'],11,1,False,0.542,0.436,0,-11.543,1,0.0417,0.64,0.11199999999999999,0.68,0.251,133.737,440933,4.0,2019,2019-10-25
42gm7Ae9FopdvrqPqVLasM,Sinfonietta: III. Allegro,"Bax: Tone Poems, Vol. 1 - In the Faery Hills / November Woods / the Garden of Fand / Sinfonietta",5BeN25ccSA0DN101qLFZ0Y,"['Arnold Bax', 'BBC Philharmonic', 'Vernon Handley']","['3qu7PRI4DKHhf9vo4rXXxn', '1z9u3vLr7gw6IBS8CP8c2X', '2lfhRHLz3kC17tcVKJqJ4Y']",6,1,False,0.38799999999999996,0.207,4,-19.46,1,0.0407,0.958,0.899,0.0663,0.158,128.657,298440,3.0,2006,2006-03-01
4fiU568IaSopEIvOtfF0Ou,Battlefield,III,3iFvXj07Frbs54rK9CzCIo,"[""The Nor'easters""]",['1aLfVgwt8eBrpvHcutWmqe'],3,1,False,0.322,0.0837,6,-13.895999999999999,1,0.0503,0.953,0.0,0.14,0.0987,130.437,170993,5.0,2012,2012-04-12
3QyZ6vctTT83qJpxVdvwfy,"Variations in A Major, ""Souvenir de Paganini"": Souvenir de Paganini, Variations in A Major",Chopin: Rondos and Variations,0g6AaD3H8ZiPw7S4hVRsIM,"['Frédéric Chopin', 'Idil Biret']","['7y97mc3bZRFXzT2szRM4L4', '5SBOWUBQdfga0xprPVBxOr']",14,1,False,0.272,0.0183,9,-33.6,1,0.0416,0.986,0.943,0.0679,0.10400000000000001,69.195,227973,4.0,1992,1992-10-30
5L4SfaSintj8j4h2R4lFhy,Alfie,La La Means I Love You,2Xj7OXGWSM6JbjJjYUusLR,['The Delfonics'],['6YPRXu1dazGYcSZv4HJEH4'],6,1,False,0.324,0.282,7,-10.044,1,0.0306,0.932,0.0012900000000000001,0.341,0.17800000000000002,117.76299999999999,170000,4.0,1968,1968
0MSzU9LpR4O5QZ38xJwEV3,You Let Me Go,Where the Action Is,6aiBxqul2X6AlFwsBObxjJ,['The Pop Cycle'],['6nFnP2vxIMHvX8n5H2v8Xa'],4,1,False,0.5489999999999999,0.866,4,-4.971,1,0.0477,0.062,0.0,0.135,0.868,126.087,186802,4.0,2018,2018-04-01
25jNf3O4QbQxQ1Rkj8qznn,Glint In Her Eyes,Echo Of Small Things,0LdPZBTW7poXBcYd4YH3XR,['Robert Rich'],['3ux92I3CgfnhgLyYNsXIwZ'],5,1,False,0.067,0.184,10,-22.609,1,0.0537,0.8270000000000001,0.9259999999999999,0.11,0.033,73.956,385000,3.0,2005,2005-05-19
07JG4tg5mUPbHRF3SGlZTs,Erste Sehnsucht,Wilde Träume,6BHwoSNChXTZFkCdrdRX2o,['Michelle'],['7aJNXzRL7Cac8L6KF7HKUO'],5,1,False,0.625,0.6509999999999999,9,-6.242000000000001,1,0.0263,0.67,0.0,0.121,0.525,109.59,181307,3.0,2007,2007-05-04
5DLWMXIzShoLusjxbxzgia,This Old English Town,Time and Tide,0tmLTeJA0fhC7qMBAwIgE0,['Steve Ashley'],['1ZfrsM9om532Wg4hwlAOID'],13,1,False,0.573,0.168,9,-17.038,1,0.0413,0.81,0.0,0.078,0.526,106.038,221133,4.0,2007,2007-07-16
7c1iI6dwdCpHGYT8DGEfab,Uninvited,The Collection (Standard Edition),4N7LuZYpstQrtcHIoOKzqg,['Alanis Morissette'],['6ogn9necmbUdCppmNnGOdi'],16,1,False,0.38,0.5379999999999999,2,-5.492999999999999,1,0.0313,0.0223,0.00487,0.094,0.193,127.416,276200,4.0,2005,2005-11-11
3ZBw5HcNtFnXH066UEz4Yk,The Old Bush,January Winds,0IQF2xoZ4PJKSSU0j8vOWp,['Lachlan'],['2rbK1qFv796vBEcO6GBv2g'],3,1,False,0.38799999999999996,0.882,2,-5.278,1,0.0393,0.0382,0.887,0.31,0.79,111.38600000000001,143933,4.0,2014,2014-11-04
7LByu2oFoV2Q84NPmQygeq,War is Wrong,Mike Connelly V,4bEz8W7LXfFn2hUK4RQ0zO,['Mike Connelly'],['6dluUG9LKwc0bRdSWKeAP5'],10,1,False,0.428,0.33,0,-18.070999999999998,1,0.0482,0.8390000000000001,0.0,0.0645,0.863,140.164,201427,4.0,2006,2006-01-01
5ur3qGBesrIDwmHLsEjygU,Spain,National Anthems Of The World,7pfXGYaCBPpTwfbbWXDuVv,['Vienna State Opera Orchestra'],['5VFkAGIv1Pioeb6e2JfpOE'],14,1,False,0.721,0.266,10,-7.636,1,0.0536,0.541,0.883,0.0528,0.838,80.37899999999998,59133,4.0,2006,2006-01-01
1L6Qvuq3qjmd2qK6Rc4xU8,Love Somebody,Let The Healing Begin,6DptNhus90afmu3ZqorBG7,['Santa Fe & The Fat City Horns'],['0DJRN6LYpYlKu30dsXefJv'],3,1,False,0.633,0.598,10,-8.943999999999997,0,0.0408,0.228,6.75e-05,0.705,0.841,150.461,439120,4.0,2007,2007-01-01
6tJhnew7XfZ3Nt2wlRcfjl,How Now,Philip Glass: How Now/Strung Out (Philip Glass' Debut Concert New York 1968),7EFwqEVz0xpA0efKGCxRYV,['Philip Glass'],['69lxxQvsfAIoQbB20bEPFC'],1,1,False,0.073,0.33299999999999996,1,-9.089,1,0.038,0.0329,0.9740000000000001,0.0637,0.12,79.208,1897933,4.0,2014,2014-02-14
07pR6i9nh9twbSYzNOftnq,The Train (feat. Scar & Sleepy Brown),Idlewild,3L6JBfRxhzGzhhRDlTEdBz,"['Outkast', 'Scar', 'Sleepy Brown']","['1G9G7WwrXka3Z1r7aIDjI7', '2skahWK8IOGB6oBCbR2e7D', '7Dnu2NmddNymEI2LMZVH5v']",9,1,True,0.722,0.858,1,-5.195,1,0.23600000000000002,0.0656,0.0,0.302,0.777,104.675,249853,4.0,2006,2006-08-22
